user_id,hotel_name,rating,price,near_station,restaurant,entertain,shopping_mall,convenience_store,trip_type,companion,destination
user10,APA Hotel - Higashishinjuku Kabukicho Higashi,8,3093,0.1125,0.25,0.25,0.1375,0.25,business,solo,tokyo
user10,APA Hotel Akihabara-Ekimae,8,6186,0.058823529,0.235294118,0.235294118,0.235294118,0.235294118,leisure,friend,tokyo
user10,Sakura Hostel Asakusa,8,3155,0.147058824,0.294117647,0.132352941,0.205882353,0.220588235,business,couple,tokyo
user10,Shinjuku Washington Hotel,8,3588,0.243902439,0.243902439,0.097560976,0.170731707,0.243902439,business,solo,tokyo
user10,Shibuya Hotel En,8,10857,0.14893617,0.212765957,0.212765957,0.212765957,0.212765957,leisure,family,tokyo
user10,Tokyu Stay Ikebukuro,9,6619,0.104651163,0.23255814,0.23255814,0.197674419,0.23255814,leisure,family,tokyo
user10,Tokyu Stay Ginza,9,8692,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,leisure,family,tokyo
user10,House Ikebukuro,9,4825,0.103896104,0.25974026,0.25974026,0.116883117,0.25974026,business,friend,tokyo
user10,Dai-ichi Hotel Tokyo Seafort,8,7331,0.311111111,0.444444444,0.022222222,0.088888889,0.133333333,business,friend,tokyo
user10,APA Hotel Nihombashi Hamacho-eki Minami,8,5506,0.25,0.555555556,0,0.027777778,0.166666667,business,friend,tokyo
user10,Hotel Nihonbashi Saibo,8,2672,0.125,0.3125,0.234375,0.015625,0.3125,leisure,couple,tokyo
user10,First Cabin Atagoyama,8,1732,0.209876543,0.24691358,0.24691358,0.049382716,0.24691358,leisure,solo,tokyo
user10,ANA InterContinental Tokyo,8,18435,0.160714286,0.357142857,0.053571429,0.071428571,0.357142857,business,family,tokyo
user10,APA Hotel Akihabara-Ekimae,8,6186,0.058823529,0.235294118,0.235294118,0.235294118,0.235294118,leisure,friend,tokyo
user11,The Nell Ueno Okachimachi,8,1794,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,business,couple,tokyo
user11,Hotel East 21 Tokyo,8.5,6310,0.2,0.5,0.025,0.025,0.25,business,family,tokyo
user11,Asakusa Hotel Hatago,9,7423,0.21875,0.3125,0.046875,0.109375,0.3125,leisure,friend,tokyo
user11,Oriental Hotel Tokyo Bay,9,5258,0.272727273,0.454545455,0.045454545,0.068181818,0.159090909,business,couple,tokyo
user11,Hotel Rose Garden Shinjuku,8,8080,0.23255814,0.23255814,0.139534884,0.162790698,0.23255814,business,friend,tokyo
user11,Mitsui Garden Hotel Yotsuya,9,8661,0.127659574,0.425531915,0.127659574,0.021276596,0.29787234,business,friend,tokyo
user11,Ikidane House,9,3712,0.142857143,0.571428571,0.057142857,0.057142857,0.171428571,leisure,family,tokyo
user11,Ryokan Katsutaro,8,3062,0.148148148,0.740740741,0,0,0.111111111,business,couple,tokyo
user11,Chisun Inn Kamata,8,2672,0.171052632,0.263157895,0.263157895,0.039473684,0.263157895,leisure,couple,tokyo
user11,APA Hotel Tsukiji-eki Minami,8,5104,0.237288136,0.338983051,0,0.084745763,0.338983051,leisure,family,tokyo
user11,APA Hotel - Higashishinjuku Kabukicho Higashi,8,3093,0.1125,0.25,0.25,0.1375,0.25,business,solo,tokyo
user11,APA Hotel Asakusa Kuramae,8,2165,0.235294118,0.392156863,0.019607843,0.039215686,0.31372549,leisure,solo,tokyo
user11,Shinjuku Prince Hotel,8,11759,0.2,0.2,0.2,0.2,0.2,business,friend,tokyo
user11,Tokyu Stay Nishi Shinjuku,8,7145,0.192982456,0.350877193,0.105263158,0.052631579,0.298245614,leisure,family,tokyo
user11,Dormy Inn Express Meguro Aobadai Hot Spring,8,9217,0.157894737,0.526315789,0,0.052631579,0.263157895,leisure,couple,tokyo
user11,Japonica Lodge Asakusa,8,3093,0.242424242,0.303030303,0.03030303,0.196969697,0.227272727,leisure,friend,tokyo
user11,APA Hotel Shinjuku-Kabukicho Tower,8,3402,0.120879121,0.21978022,0.21978022,0.21978022,0.21978022,business,solo,tokyo
user11,HOTEL MYSTAYS Ueno Iriyaguchi,8,2629,0.076923077,0.384615385,0.096153846,0.057692308,0.384615385,business,solo,tokyo
user11,Hotel Lungwood,8,6186,0.096153846,0.384615385,0.230769231,0.019230769,0.269230769,business,friend,tokyo
user11,Shinkoiwa Park Hotel,8,4318,0.180327869,0.327868852,0.196721311,0.016393443,0.278688525,business,friend,tokyo
user11,Hotel Sunroute Shinagawa Seaside,8,2815,0.162790698,0.465116279,0.046511628,0.046511628,0.279069767,business,couple,tokyo
user11,HOTEL MYSTAYS Ueno Iriyaguchi,8,2629,0.076923077,0.384615385,0.096153846,0.057692308,0.384615385,leisure,solo,tokyo
user11,ANA InterContinental Tokyo,8,18435,0.160714286,0.357142857,0.053571429,0.071428571,0.357142857,business,family,tokyo
user12,Hotel Coco Grand Ueno Shinobazu,9,15032,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,business,family,tokyo
user12,Shinagawa Tobu Hotel,8,20786,0.20754717,0.377358491,0.113207547,0.037735849,0.264150943,leisure,friend,tokyo
user12,Holiday View Inn,8,1392,0.115942029,0.289855072,0.231884058,0.072463768,0.289855072,business,solo,tokyo
user12,Anne Hostel,8,1918,0.16,0.4,0.14,0.02,0.28,business,couple,tokyo
user12,Dai-ichi Hotel Ryogoku,8,5104,0.195652174,0.434782609,0.043478261,0,0.326086957,business,family,tokyo
user12,Shinjuku Washington Hotel,8,4949,0.243902439,0.243902439,0.097560976,0.170731707,0.243902439,business,couple,tokyo
user12,Sotetsu Fresa Inn Nihombashi Kayabacho,8,6496,0.203703704,0.37037037,0.018518519,0.037037037,0.37037037,leisure,family,tokyo
user12,APA Hotel Keisei Ueno Ekimae,8,4021,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,leisure,couple,tokyo
user12,Kuretake-Inn Tokyo Funabori,8,5320,0.184210526,0.526315789,0.026315789,0.026315789,0.236842105,business,friend,tokyo
user12,Artist Hotel - BnA HOTEL Koenji,8,4949,0.131578947,0.263157895,0.263157895,0.078947368,0.263157895,leisure,couple,tokyo
user12,APA Hotel Asakusa Kuramae,8,2165,0.235294118,0.392156863,0.019607843,0.039215686,0.31372549,leisure,solo,tokyo
user12,Asakusa View Hotel,8,4949,0.114285714,0.285714286,0.157142857,0.228571429,0.214285714,leisure,couple,tokyo
user12,Toyoko Inn Tokyo Shinjuku Kabuki-cho,8,2606,0.090909091,0.227272727,0.227272727,0.227272727,0.227272727,leisure,solo,tokyo
user12,Ark Hotel Tokyo Ikebukuro,8,5289,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,business,family,tokyo
user12,"The Prince Sakura Tower Tokyo, Autograph Collection",9,19512,0.215384615,0.307692308,0.107692308,0.076923077,0.292307692,business,family,tokyo
user12,Hotel Cadenza Hikarigaoka,8,18440,0.192307692,0.615384615,0,0,0.192307692,leisure,friend,tokyo
user12,Nishitetsu Inn Nihonbashi,8,2938,0.154929577,0.281690141,0.225352113,0.056338028,0.281690141,business,couple,tokyo
user12,Tokyo Green Palace,8,4440,0.125,0.416666667,0.020833333,0.020833333,0.416666667,business,solo,tokyo
user12,APA Hotel Higashi Shinjuku Kabukicho,8,2784,0.1125,0.25,0.25,0.1375,0.25,leisure,solo,tokyo
user12,Grand Prince Hotel Takanawa,8,5365,0.272727273,0.363636364,0.090909091,0.036363636,0.236363636,leisure,couple,tokyo
user12,Hotel Chinzanso Tokyo,9,10254,0.235294118,0.588235294,0,0.029411765,0.147058824,leisure,family,tokyo
user12,APA Hotel Ginza-Takaracho,8,6805,0.139240506,0.253164557,0.126582278,0.227848101,0.253164557,business,friend,tokyo
user13,Hotel Business Villa Omori,7,4949,0.106382979,0.425531915,0.021276596,0.021276596,0.425531915,business,family,tokyo
user13,Toyoko Inn Tokyo Monzen-Nakacho Eitaibashi,8,5245,0.139534884,0.465116279,0.023255814,0.023255814,0.348837209,leisure,family,tokyo
user13,Ginza Creston,8,7689,0.255813953,0.465116279,0,0,0.279069767,business,couple,tokyo
user13,HOTEL MYSTAYS Gotanda Station,8,1670,0.1,0.285714286,0.285714286,0.042857143,0.285714286,business,solo,tokyo
user13,Sutton Place Hotel Ueno,8,7423,0.1,0.333333333,0.116666667,0.116666667,0.333333333,leisure,friend,tokyo
user13,Shiba Park Hotel,8,7423,0.245901639,0.327868852,0.049180328,0.049180328,0.327868852,business,friend,tokyo
user13,Tokyu Stay Aoyama Premier,8,4052,0.109090909,0.363636364,0.090909091,0.163636364,0.272727273,leisure,solo,tokyo
user13,Pearl Hotel Ryogoku,7,5320,0.181818182,0.454545455,0.136363636,0,0.227272727,business,friend,tokyo
user13,Super Hotel Shinjuku Kabukicho,9,3402,0.120879121,0.21978022,0.21978022,0.21978022,0.21978022,business,solo,tokyo
user13,APA Hotel Shintomicho-Ekimae,8,5258,0.23880597,0.298507463,0.074626866,0.089552239,0.298507463,leisure,friend,tokyo
user13,APA Hotel Akihabara-Ekimae,8,3093,0.058823529,0.235294118,0.235294118,0.235294118,0.235294118,leisure,couple,tokyo
user13,Dai-ichi Hotel Ryogoku,8,10207,0.195652174,0.434782609,0.043478261,0,0.326086957,business,friend,tokyo
user13,Tokyo Bay Ariake Washington Hotel,8,6557,0.270833333,0.416666667,0,0.0625,0.25,leisure,friend,tokyo
user13,Capsule Hotel Anshin Oyado Shinbashi,9,1547,0.2,0.2,0.2,0.2,0.2,business,solo,tokyo
user13,Hotel Keihan Asakusa,8,7516,0.121621622,0.27027027,0.175675676,0.243243243,0.189189189,leisure,friend,tokyo
user13,FLEXSTAY INN Iidabashi,7.5,4949,0.120689655,0.344827586,0.086206897,0.103448276,0.344827586,business,friend,tokyo
user13,Meitetsu Inn Hamamatsucho,8,3093,0.213114754,0.327868852,0.06557377,0.06557377,0.327868852,business,couple,tokyo
user13,Dormy Inn Premium Shibuya-jingumae,9,9273,0.193181818,0.227272727,0.147727273,0.227272727,0.204545455,business,family,tokyo
user13,Hotel Lumiere Kasai,8,3217,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,leisure,couple,tokyo
user13,Hotel Trusty Tokyo Bayside,8,2598,0.151515152,0.606060606,0.03030303,0.060606061,0.151515152,business,solo,tokyo
user13,APA Hotel - Higashishinjuku Kabukicho Higashi,8,3093,0.1125,0.25,0.25,0.1375,0.25,business,solo,tokyo
user13,APA Hotel Asakusa Kuramae,8,2165,0.235294118,0.392156863,0.019607843,0.039215686,0.31372549,leisure,solo,tokyo
user13,ANA InterContinental Tokyo,8,18435,0.160714286,0.357142857,0.053571429,0.071428571,0.357142857,leisure,family,tokyo
user14,Ark Hotel Tokyo Ikebukuro,8,5289,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,leisure,family,tokyo
user14,Hotel Tokyo Garden Palace,8,6681,0.134615385,0.384615385,0.038461538,0.057692308,0.384615385,leisure,family,tokyo
user14,Rihga Royal Hotel Tokyo,9,12635,0.189189189,0.540540541,0.027027027,0,0.243243243,business,friend,tokyo
user14,Asakusa View Hotel,8,10517,0.114285714,0.285714286,0.157142857,0.228571429,0.214285714,business,friend,tokyo
user14,Tokyu Stay Nishi Shinjuku,8,10022,0.192982456,0.350877193,0.105263158,0.052631579,0.298245614,business,friend,tokyo
user14,APA Hotel Ueno-Ekimae,8,3093,0.042553191,0.425531915,0.021276596,0.085106383,0.425531915,business,solo,tokyo
user14,HOTEL MYSTAYS PREMIER Omori,8,3619,0.205882353,0.294117647,0.132352941,0.073529412,0.294117647,leisure,solo,tokyo
user14,APA Hotel Ningyocho-eki Kita,8,2165,0.222222222,0.277777778,0.208333333,0.013888889,0.277777778,business,solo,tokyo
user14,Hotel Shirobara Inn Asakusa,8,6013,0.125,0.25,0.15,0.25,0.225,leisure,family,tokyo
user14,Shibuya Tobu Hotel,8,6653,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,business,couple,tokyo
user14,ANA InterContinental Tokyo,8,18435,0.160714286,0.357142857,0.053571429,0.071428571,0.357142857,business,family,tokyo
user14,APA Hotel Akihabara-Ekimae,8,3093,0.058823529,0.235294118,0.235294118,0.235294118,0.235294118,leisure,couple,tokyo
user14,APA Hotel Akihabara-Ekimae,8,6186,0.058823529,0.235294118,0.235294118,0.235294118,0.235294118,leisure,friend,tokyo
user14,Anne Hostel,8,1918,0.16,0.4,0.14,0.02,0.28,leisure,couple,tokyo
user14,Hotel Grand City,8,7052,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,business,friend,tokyo
user14,APA Hotel Ningyocho-eki Kita,8,2165,0.222222222,0.277777778,0.208333333,0.013888889,0.277777778,business,solo,tokyo
user14,Hotel Allamanda Aoyama Tokyo,9,15032,0.160714286,0.357142857,0.071428571,0.125,0.285714286,business,couple,tokyo
user14,Hotel Risveglio Akasaka,9,2756,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,business,solo,tokyo
user14,Hotel Monterey Ginza,8,5877,0.176470588,0.235294118,0.152941176,0.2,0.235294118,business,family,tokyo
user14,the b tokyo akasaka-mitsuke,8,3286,0.133333333,0.266666667,0.266666667,0.066666667,0.266666667,business,solo,tokyo
user14,Hotel Mandarin,8,5258,0.25,0.357142857,0.089285714,0.107142857,0.196428571,leisure,family,tokyo
user14,Hotel Cerezo,8,2320,0.128205128,0.512820513,0.102564103,0,0.256410256,leisure,couple,tokyo
user14,APA Hotel Ueno-Ekimae,8,3093,0.042553191,0.425531915,0.021276596,0.085106383,0.425531915,business,solo,tokyo
user14,APA Hotel Asakusa Kuramae,8,2165,0.235294118,0.392156863,0.019607843,0.039215686,0.31372549,leisure,solo,tokyo
user14,APA Hotel Akihabara-Ekimae,8,6186,0.058823529,0.235294118,0.235294118,0.235294118,0.235294118,leisure,friend,tokyo
user15,Hotel Villa Fontaine Tokyo-Otemachi,8,3248,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,leisure,couple,tokyo
user15,Harumi Grand Hotel,7,2628,0.128205128,0.512820513,0,0.025641026,0.333333333,leisure,family,tokyo
user15,HOTEL MYSTAYS Ueno Iriyaguchi,8,3155,0.076923077,0.384615385,0.096153846,0.057692308,0.384615385,leisure,couple,tokyo
user15,Senju Tamuraya,9,1330,0.205882353,0.588235294,0,0.058823529,0.147058824,leisure,solo,tokyo
user15,Annex Check In Shimbashi,7.5,2666,0.192771084,0.240963855,0.240963855,0.084337349,0.240963855,leisure,solo,tokyo
user15,Forest Hongo,8,6614,0.142857143,0.571428571,0.028571429,0,0.257142857,business,family,tokyo
user15,APA Hotel Roppongi Ekimae,8,8042,0.186813187,0.21978022,0.21978022,0.153846154,0.21978022,business,friend,tokyo
user15,APA Hotel Okachimachi Eki-Kita S,8,3341,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,business,couple,tokyo
user15,Toyoko Inn Tokyo Akabane-eki Higashi-guchi Ichiban-gai,8,9754,0.196428571,0.357142857,0.267857143,0.017857143,0.160714286,leisure,friend,tokyo
user15,APA Hotel - Higashishinjuku Kabukicho Higashi,8,3093,0.1125,0.25,0.25,0.1375,0.25,business,solo,tokyo
user15,Hotel Villa Fontaine Tokyo-Jimbocho,8,2377,0.105263158,0.350877193,0.087719298,0.105263158,0.350877193,business,solo,tokyo
user15,Sotetsu Fresa Inn Tokyo Kamata,8,6496,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,leisure,friend,tokyo
user15,Ryokan Katsutaro,8,6260,0.148148148,0.740740741,0,0,0.111111111,business,family,tokyo
user15,Claska,8,19108,0.210526316,0.526315789,0,0,0.263157895,leisure,solo,tokyo
user15,Sunshine City Prince Hotel,8,4392,0.146067416,0.224719101,0.202247191,0.202247191,0.224719101,business,couple,tokyo
user15,Tokyo Kiba Hotel,8,1701,0.166666667,0.416666667,0.020833333,0.020833333,0.375,business,couple,tokyo
user15,the b tokyo akasaka-mitsuke,8,6573,0.133333333,0.266666667,0.266666667,0.066666667,0.266666667,leisure,family,tokyo
user15,Shinagawa Prince Hotel,8,10656,0.202898551,0.289855072,0.144927536,0.101449275,0.260869565,leisure,friend,tokyo
user15,the b sangenjaya,7,5962,0.192982456,0.350877193,0.070175439,0.035087719,0.350877193,leisure,family,tokyo
user15,APA Hotel Ginza-Takaracho,8,6805,0.139240506,0.253164557,0.126582278,0.227848101,0.253164557,business,friend,tokyo
user15,APA Hotel Akihabara-Ekimae,8,3093,0.058823529,0.235294118,0.235294118,0.235294118,0.235294118,leisure,couple,tokyo
user16,Capsule Hotel Shibuya,7.5,2598,0.2,0.2,0.2,0.2,0.2,business,couple,tokyo
user16,Hotel Sunroute Higashi Shinjuku,8,6650,0.116883117,0.25974026,0.25974026,0.103896104,0.25974026,business,family,tokyo
user16,Hotel Lungwood,8,2877,0.096153846,0.384615385,0.230769231,0.019230769,0.269230769,leisure,solo,tokyo
user16,Toyoko Inn Tokyo-eki Shin-Ohashi Mae,8,5412,0.27027027,0.540540541,0,0.027027027,0.162162162,leisure,friend,tokyo
user16,Sotetsu Fresa Inn Hamamatsucho-Daimon,8,7795,0.225806452,0.322580645,0.048387097,0.080645161,0.322580645,leisure,family,tokyo
user16,Hotel Shirobara Inn Asakusa,8,3341,0.125,0.25,0.15,0.25,0.225,leisure,couple,tokyo
user16,Roppongi Hotel S,8,12620,0.202531646,0.253164557,0.253164557,0.088607595,0.202531646,business,family,tokyo
user16,Hundred Stay Tokyo Shinjuku,8,9255,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,business,family,tokyo
user16,Dai-ichi Hotel Tokyo Seafort,8,5614,0.311111111,0.444444444,0.022222222,0.088888889,0.133333333,leisure,family,tokyo
user16,APA Hotel - Higashishinjuku Kabukicho Higashi,8,3093,0.1125,0.25,0.25,0.1375,0.25,business,solo,tokyo
user16,APA Hotel Asakusa Kuramae,8,4949,0.235294118,0.392156863,0.019607843,0.039215686,0.31372549,business,friend,tokyo
user16,Claska,8,34909,0.210526316,0.526315789,0,0,0.263157895,business,friend,tokyo
user16,Holiday View Inn,8,4640,0.115942029,0.289855072,0.231884058,0.072463768,0.289855072,business,couple,tokyo
user16,Train Hostel HOKUTOSEI,8.5,2938,0.666666667,0.222222222,0,0.111111111,0,leisure,friend,tokyo
user16,Space Hostel Tokyo,9,1980,0.1,0.5,0,0.05,0.35,business,couple,tokyo
user16,APA Hotel Sugamo Ekimae,9,2474,0.076923077,0.384615385,0.269230769,0.038461538,0.230769231,business,couple,tokyo
user16,Toyoko Inn Tokyo Asakusa Senzoku Tsukuba Express,8,9487,0.160714286,0.357142857,0.107142857,0.089285714,0.285714286,leisure,friend,tokyo
user16,Hotel Monterey Lasoeur Ginza,8,2877,0.176470588,0.235294118,0.152941176,0.2,0.235294118,business,solo,tokyo
user16,Courtyard by Marriott Tokyo Station,8,6125,0.210526316,0.210526316,0.157894737,0.210526316,0.210526316,leisure,solo,tokyo
user16,Global Cabin Gotanda,8,1884,0.074626866,0.298507463,0.298507463,0.044776119,0.28358209,business,solo,tokyo
user16,ANA InterContinental Tokyo,8,18435,0.160714286,0.357142857,0.053571429,0.071428571,0.357142857,business,family,tokyo
user16,APA Hotel Akihabara-Ekimae,8,3093,0.058823529,0.235294118,0.235294118,0.235294118,0.235294118,leisure,couple,tokyo
user16,ANA InterContinental Tokyo,8,18435,0.160714286,0.357142857,0.053571429,0.071428571,0.357142857,leisure,family,tokyo
user17,Tokyo Green Palace,8,4961,0.125,0.416666667,0.020833333,0.020833333,0.416666667,leisure,couple,tokyo
user17,Tokyu Stay Nishi Shinjuku,8,7145,0.192982456,0.350877193,0.105263158,0.052631579,0.298245614,leisure,family,tokyo
user17,Centurion Hotel Ueno,8,3402,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,business,couple,tokyo
user17,Hotel Lumiere Nishikasai,8,5289,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,leisure,family,tokyo
user17,Hyatt Regency Tokyo,9,8410,0.266666667,0.266666667,0.12,0.08,0.266666667,business,couple,tokyo
user17,Tokyu Stay Yoga,8,6805,0.219512195,0.487804878,0.073170732,0,0.219512195,leisure,family,tokyo
user17,Hotel JAL City Tamachi Tokyo,8,2753,0.280701754,0.350877193,0.01754386,0.035087719,0.315789474,leisure,couple,tokyo
user17,Hotel Yamayuri,7,5227,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,leisure,family,tokyo
user17,Kichijoji Tokyu REI Hotel,8,4593,0.149425287,0.229885057,0.229885057,0.16091954,0.229885057,business,couple,tokyo
user17,APA Hotel - Higashishinjuku Kabukicho Higashi,8,3093,0.1125,0.25,0.25,0.1375,0.25,business,solo,tokyo
user17,APA Hotel Asakusa Kuramae,8,4949,0.235294118,0.392156863,0.019607843,0.039215686,0.31372549,business,friend,tokyo
user17,ANA InterContinental Tokyo,8,18435,0.160714286,0.357142857,0.053571429,0.071428571,0.357142857,business,family,tokyo
user17,APA Hotel Asakusa Kuramae,8,2165,0.235294118,0.392156863,0.019607843,0.039215686,0.31372549,leisure,solo,tokyo
user17,APA Hotel Akihabara-Ekimae,8,6186,0.058823529,0.235294118,0.235294118,0.235294118,0.235294118,leisure,friend,tokyo
user17,Four Seasons Hotel Tokyo at Marunouchi,8.5,22435,0.206185567,0.206185567,0.206185567,0.175257732,0.206185567,leisure,couple,tokyo
user17,APA Hotel Ginza-Takaracho,8,6341,0.139240506,0.253164557,0.126582278,0.227848101,0.253164557,leisure,family,tokyo
user17,Hilton Tokyo Bay,8.5,9031,0.266666667,0.633333333,0.033333333,0,0.066666667,leisure,couple,tokyo
user17,Hotel Mid In Meguro Ekimae,8,7423,0.079365079,0.317460317,0.238095238,0.047619048,0.317460317,business,friend,tokyo
user17,Hotel Mid In Akabane Ekimae,8,6211,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,business,family,tokyo
user17,Asakusa View Hotel,8,10517,0.114285714,0.285714286,0.157142857,0.228571429,0.214285714,leisure,friend,tokyo
user17,Shinjuku Washington Hotel,8,7980,0.243902439,0.243902439,0.097560976,0.170731707,0.243902439,leisure,family,tokyo
user17,Hotel Sunroute Shinagawa Seaside,8,10783,0.162790698,0.465116279,0.046511628,0.046511628,0.279069767,leisure,family,tokyo
user17,Hotel Palace Japan,9,3155,0.238095238,0.476190476,0,0,0.285714286,business,family,tokyo
user17,APA Hotel Akihabara-Ekimae,8,2784,0.058823529,0.235294118,0.235294118,0.235294118,0.235294118,business,solo,tokyo
user17,APA Hotel Keisei Ueno Ekimae,8,4021,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,business,couple,tokyo
user17,APA Hotel Asakusa Kuramae,8,2165,0.235294118,0.392156863,0.019607843,0.039215686,0.31372549,leisure,solo,tokyo
user18,Hotel Listel Shinjuku,7,7795,0.106666667,0.266666667,0.266666667,0.093333333,0.266666667,leisure,friend,tokyo
user18,Shibuya Tobu Hotel,8,5011,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,business,solo,tokyo
user18,Oriental Hotel Tokyo Bay,9,5837,0.272727273,0.454545455,0.045454545,0.068181818,0.159090909,leisure,family,tokyo
user18,Toyoko Inn Tokyo Yamanote-sen Otsuka-eki Kita-guchi No.2,8,6213,0.06557377,0.327868852,0.196721311,0.081967213,0.327868852,leisure,friend,tokyo
user18,Hotel Villa Fontaine Tokyo-Kayabacho,8,2366,0.236363636,0.363636364,0.018181818,0.018181818,0.363636364,business,solo,tokyo
