user10,Wayla Hostel,9,320,0.3125,0.3125,0.171875,0,0.203125,business,solo,bangkok
user10,True Siam Phayathai Hotel,8,2970,0.24691358,0.24691358,0.12345679,0.197530864,0.185185185,business,family,bangkok
user10,Radisson Blu Plaza Bangkok,9,9604,0.176470588,0.235294118,0.235294118,0.117647059,0.235294118,business,friend,bangkok
user10,D&N Hostel,9,1380,0.188405797,0.289855072,0.144927536,0.173913043,0.202898551,business,family,bangkok
user10,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user11,Ariva Ivy Servizio Thonglor,8,2100,0.019230769,0.384615385,0.173076923,0.269230769,0.153846154,business,family,bangkok
user11,Baan Tipa House Wanglang,8,2000,0.307692308,0.384615385,0.019230769,0.115384615,0.173076923,business,family,bangkok
user11,Sandy Serviced Apartment,8.5,800,0,0.64516129,0.064516129,0.064516129,0.225806452,business,solo,bangkok
user11,Nornyai,9,330,0.142857143,0.476190476,0.095238095,0.047619048,0.238095238,business,solo,bangkok
user11,Bourbon St. Boutique Hotel,8,1800,0.298507463,0.298507463,0.089552239,0.134328358,0.179104478,business,family,bangkok
user11,P.K. Garden Home,8,2200,0.384615385,0.384615385,0.076923077,0.057692308,0.096153846,business,solo,bangkok
user11,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user11,130 Hotel & Residence Bangkok,9,2400,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,friend,bangkok
user11,Grand Tower Inn Sathorn Hotel,8,2800,0.24137931,0.344827586,0.051724138,0.137931034,0.224137931,business,friend,bangkok
user11,Eight Ville,8,2500,0.12244898,0.408163265,0.142857143,0.081632653,0.244897959,business,friend,bangkok
user11,Royal Princess Larn Luang,8,5400,0.322580645,0.322580645,0.080645161,0.193548387,0.080645161,business,family,bangkok
user11,Ten Ekamai Suites by Aspira,8,2888,0.162162162,0.540540541,0.108108108,0.162162162,0.027027027,business,family,bangkok
user11,Sofitel Bangkok Sukhumvit,9,5085,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,couple,bangkok
user11,Urban Hostel Bangkok,9,1160,0.29787234,0.425531915,0.063829787,0.063829787,0.14893617,business,friend,bangkok
user11,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user12,Hostel Thonglo7,9,1800,0,0.350877193,0.228070175,0.350877193,0.070175439,business,family,bangkok
user12,"Sheraton Grande Sukhumvit, A Luxury Collection Hotel",9,5988,0.204081633,0.204081633,0.183673469,0.204081633,0.204081633,business,couple,bangkok
user12,CHERN Hostel,8.5,1500,0.214285714,0.476190476,0.047619048,0.119047619,0.142857143,business,family,bangkok
user12,U Sukhumvit Bangkok,9,7201,0.225352113,0.281690141,0.126760563,0.169014085,0.197183099,business,friend,bangkok
user12,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user12,The Residence on Thonglor,9,6570,0.027777778,0.555555556,0.194444444,0.083333333,0.138888889,business,friend,bangkok
user12,Somerset Park Suanplu,8,2589,0.307692308,0.384615385,0.057692308,0.038461538,0.211538462,business,solo,bangkok
user12,Hostel Thonglo7,9,2300,0,0.350877193,0.228070175,0.350877193,0.070175439,business,friend,bangkok
user12,38 Mansion,7.5,2400,0.166666667,0.555555556,0,0.194444444,0.083333333,business,friend,bangkok
user12,Amari Watergate Bangkok,9,3884,0.204819277,0.240963855,0.072289157,0.240963855,0.240963855,business,family,bangkok
user12,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user13,Kokotel Surawong,9,1660,0.172839506,0.24691358,0.098765432,0.234567901,0.24691358,business,couple,bangkok
user13,Banyan Tree Bangkok,9,5720,0.271186441,0.338983051,0.050847458,0.101694915,0.237288136,business,solo,bangkok
user13,Nornyai,9,660,0.142857143,0.476190476,0.095238095,0.047619048,0.238095238,business,couple,bangkok
user13,Here Hostel Bangkok,9,990,0.307692308,0.307692308,0.107692308,0.123076923,0.153846154,business,couple,bangkok
user13,Homie Hostel & Cafe,9,400,0.125,0.277777778,0.194444444,0.125,0.277777778,business,solo,bangkok
user13,Nouvo City Hotel,8,3500,0.224719101,0.224719101,0.202247191,0.123595506,0.224719101,business,family,bangkok
user13,Sofitel Bangkok Sukhumvit,9,27542,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,family,bangkok
user13,130 Hotel & Residence Bangkok,9,2400,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,friend,bangkok
user13,Baan Hostel,9,990,0.057142857,0.571428571,0.057142857,0.257142857,0.057142857,business,friend,bangkok
user13,Le Siam Hotel,8,3980,0.2,0.2,0.2,0.2,0.2,business,friend,bangkok
user13,Penpark Place,8,600,0.26984127,0.317460317,0.158730159,0.047619048,0.206349206,business,family,bangkok
user13,Chateau de Sukhumvit,9,1071,0,0.777777778,0.111111111,0.055555556,0.055555556,business,couple,bangkok
user13,The Journey Hotel,9,850,0,0.64516129,0.064516129,0.064516129,0.225806452,business,couple,bangkok
user13,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user14,Triple Two Silom,9,2585,0.184210526,0.263157895,0.078947368,0.210526316,0.263157895,business,solo,bangkok
user14,Centre Point Sukhumvit Thong-Lo,8,3250,0.054054054,0.27027027,0.27027027,0.27027027,0.135135135,business,family,bangkok
user14,Hostel At Thonglor,9,380,0.192307692,0.384615385,0.173076923,0.115384615,0.134615385,business,solo,bangkok
user14,U Tiny Boutique Home Suvarnabhumi Bangkok,9,4984,0,0,0,1,0,business,friend,bangkok
user14,Kama Bangkok,9,855,0,0.555555556,0.111111111,0.111111111,0.222222222,business,couple,bangkok
user14,InterContinental Bangkok,9,6544,0.168831169,0.25974026,0.155844156,0.25974026,0.155844156,business,solo,bangkok
user14,Parvena Hotel,8.5,900,0.222222222,0.555555556,0.027777778,0,0.194444444,business,couple,bangkok
user14,Renaissance Bangkok Ratchaprasong Hotel,9,6120,0.189189189,0.27027027,0.121621622,0.27027027,0.148648649,business,couple,bangkok
user14,Zenniq,8,3420,0.333333333,0.416666667,0.0625,0.020833333,0.166666667,business,friend,bangkok
user14,Tower Club At lebua,9,6390,0.207792208,0.25974026,0.090909091,0.25974026,0.181818182,business,couple,bangkok
user14,14 Residence,8,900,0.115384615,0.730769231,0,0,0.153846154,business,family,bangkok
user15,Chillax Resort,8.5,4400,0.21978022,0.21978022,0.21978022,0.120879121,0.21978022,business,friend,bangkok
user15,Villa Phra Sumen Bangkok,9,1932,0.281690141,0.281690141,0.169014085,0.126760563,0.14084507,business,couple,bangkok
user15,Blue Jasmine Hostel,9,1090,0.303030303,0.303030303,0.151515152,0.090909091,0.151515152,business,family,bangkok
user15,Loogchoob Homestay,9,2300,0.303030303,0.303030303,0.075757576,0.166666667,0.151515152,business,couple,bangkok
user15,PlayHaus Thonglor,8.5,1600,0,0.303030303,0.257575758,0.303030303,0.136363636,business,couple,bangkok
user15,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user15,The Blocks Hostel,9,330,0.159574468,0.212765957,0.20212766,0.212765957,0.212765957,business,solo,bangkok
user15,BB Garden Resort,8,1500,0,0.5,0.175,0.025,0.3,business,family,bangkok
user15,Kokotel Surawong,9,1660,0.172839506,0.24691358,0.098765432,0.234567901,0.24691358,business,couple,bangkok
user15,Trica Hostel,9,280,0.177777778,0.444444444,0.044444444,0.111111111,0.222222222,business,solo,bangkok
user15,130 Hotel & Residence Bangkok,9,2400,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,friend,bangkok
user16,C40Winks Hostel,9,1930,0.2,0.2,0.2,0.2,0.2,business,friend,bangkok
user16,The Davis Bangkok,8,6999,0.2,0.444444444,0.088888889,0.133333333,0.133333333,business,family,bangkok
user16,Nandha Hotel,9,1650,0.073529412,0.294117647,0.294117647,0.102941176,0.235294118,business,family,bangkok
user16,Cloudy Hostel,9,300,0.281690141,0.281690141,0.042253521,0.154929577,0.23943662,business,solo,bangkok
user16,Phachara Suites Sukhumvit,8,7398,0.103896104,0.25974026,0.207792208,0.207792208,0.220779221,business,family,bangkok
user16,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user16,ThongLor Travellers Hostel and Cafe,9,2300,0.206896552,0.344827586,0.155172414,0.086206897,0.206896552,business,friend,bangkok
user16,Golden Tulip Mandison Suites,8,4200,0.106060606,0.303030303,0.212121212,0.075757576,0.303030303,business,family,bangkok
user16,Montien Riverside Hotel,8,2665,0.363636364,0.606060606,0.03030303,0,0,business,family,bangkok
user16,The Myth - Sud Sathorn,9,3034,0.254545455,0.363636364,0.072727273,0.127272727,0.181818182,business,friend,bangkok
user16,GLOW Pratunam,9,3800,0.150684932,0.273972603,0.02739726,0.273972603,0.273972603,business,family,bangkok
user16,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user16,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user17,First Inn On Nut,9,350,0.234042553,0.425531915,0.021276596,0.170212766,0.14893617,business,solo,bangkok
user17,Boxpackers Hostel,9,440,0.205128205,0.256410256,0.025641026,0.256410256,0.256410256,business,solo,bangkok
user17,Well Hotel Bangkok,9,2945,0.1375,0.25,0.25,0.1125,0.25,business,solo,bangkok
user17,Mercure Bangkok Siam,9,3531,0.192307692,0.256410256,0.153846154,0.256410256,0.141025641,business,family,bangkok
user17,Triple Two Silom,9,5170,0.184210526,0.263157895,0.078947368,0.210526316,0.263157895,business,friend,bangkok
user17,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user17,Chiva Residence Bangkok,8,1883,0.03125,0.625,0.0625,0.0625,0.21875,business,solo,bangkok
user17,Amaranta Hotel,9,4950,0.197368421,0.263157895,0.223684211,0.052631579,0.263157895,business,friend,bangkok
user17,Baan K Managed By Bliston,9,2395,0.254545455,0.363636364,0.036363636,0.181818182,0.163636364,business,couple,bangkok
user17,Anantara Siam Bangkok Hotel,9,6290,0.203125,0.3125,0.09375,0.265625,0.125,business,solo,bangkok
user17,14 Residence,8,900,0.115384615,0.730769231,0,0,0.153846154,business,family,bangkok
user18,"Four Points by Sheraton Bangkok, Sukhumvit 15",9,7156,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,friend,bangkok
user18,Parvena Hotel,8.5,1800,0.222222222,0.555555556,0.027777778,0,0.194444444,business,family,bangkok
user18,BB Boutique Mansion,8,1215,0.173913043,0.289855072,0.173913043,0.072463768,0.289855072,business,family,bangkok
user18,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user18,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user18,Centre Point Chidlom,9,5900,0.264150943,0.377358491,0.037735849,0.169811321,0.150943396,business,friend,bangkok
user18,Le Tada Parkview Hotel,9,1890,0.217391304,0.217391304,0.130434783,0.217391304,0.217391304,business,couple,bangkok
user18,Viva Garden Serviced Residence,9,2040,0.162790698,0.465116279,0.046511628,0.069767442,0.255813953,business,solo,bangkok
user18,Somerset Lake Point Bangkok,8.5,4715,0.086206897,0.344827586,0.172413793,0.068965517,0.327586207,business,family,bangkok
user18,Hilton Sukhumvit Bangkok,8,4002,0.08974359,0.256410256,0.256410256,0.230769231,0.166666667,business,solo,bangkok
user18,Centre Point Chidlom,9,2940,0.264150943,0.377358491,0.037735849,0.169811321,0.150943396,business,solo,bangkok
user18,U Tiny Boutique Home Suvarnabhumi Bangkok,9,4984,0,0,0,1,0,business,friend,bangkok
user19,Monomer Hostel Bangkok,9,400,0.281690141,0.281690141,0.056338028,0.098591549,0.281690141,business,solo,bangkok
user19,Dinsomon,9,1350,0.192771084,0.240963855,0.204819277,0.144578313,0.21686747,business,couple,bangkok
user19,Trica Hostel,9,280,0.177777778,0.444444444,0.044444444,0.111111111,0.222222222,business,solo,bangkok
user19,Siam Privi Residence,8,621,0.026315789,0.526315789,0.078947368,0.078947368,0.289473684,business,family,bangkok
user19,130 Hotel & Residence Bangkok,9,2400,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,friend,bangkok
user19,Compass SkyView Hotel,9,3920,0.085365854,0.243902439,0.243902439,0.219512195,0.207317073,business,solo,bangkok
user19,Hide Bangkok Hostel,9,1275,0.128205128,0.512820513,0.076923077,0.128205128,0.153846154,business,friend,bangkok
user19,The Grand Sathorn,8,7500,0.272727273,0.303030303,0.075757576,0.136363636,0.212121212,business,family,bangkok
user19,Chillax Resort,8.5,4400,0.21978022,0.21978022,0.21978022,0.120879121,0.21978022,business,friend,bangkok
user19,Oneday Hostel Sukhumvit 26,9,1170,0.083333333,0.333333333,0.266666667,0.2,0.116666667,business,couple,bangkok
user2,Conrad Bangkok,8.5,5555,0.245901639,0.327868852,0.049180328,0.163934426,0.213114754,business,solo,bangkok
user2,Citadines Sukhumvit 8 Bangkok,8,3328,0.176470588,0.294117647,0.132352941,0.132352941,0.264705882,business,family,bangkok
user2,One One Bangkok,8.5,1866,0,0.289855072,0.289855072,0.289855072,0.130434783,business,couple,bangkok
user2,Parinda Hotel,9,4240,0.038461538,0.769230769,0,0.038461538,0.153846154,business,friend,bangkok
user2,Aetas Lumpini,9,3305,0.215686275,0.392156863,0.039215686,0.117647059,0.235294118,business,solo,bangkok
user2,SO Sofitel Bangkok,9,6403,0.264150943,0.377358491,0.037735849,0.150943396,0.169811321,business,solo,bangkok
user2,Bourbon St. Boutique Hotel,8,1800,0.298507463,0.298507463,0.089552239,0.134328358,0.179104478,business,family,bangkok
user2,MD Rose Apartment,7,880,0.159090909,0.454545455,0,0,0.386363636,business,family,bangkok
user2,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user2,130 Hotel & Residence Bangkok,9,2400,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,friend,bangkok
user20,Cloudy Hostel,9,600,0.281690141,0.281690141,0.042253521,0.154929577,0.23943662,business,couple,bangkok
user20,Ten Ekamai Suites by Aspira,8,2888,0.162162162,0.540540541,0.108108108,0.162162162,0.027027027,business,friend,bangkok
user20,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user20,Hotel Icon Bangkok,8.5,2376,0.131147541,0.327868852,0.131147541,0.163934426,0.245901639,business,couple,bangkok
user20,Compass SkyView Hotel,9,3920,0.085365854,0.243902439,0.243902439,0.219512195,0.207317073,business,solo,bangkok
user20,Heaven@4,8,1500,0.118644068,0.338983051,0.13559322,0.186440678,0.220338983,business,family,bangkok
user20,Amaranta Hotel,9,2550,0.197368421,0.263157895,0.223684211,0.052631579,0.263157895,business,couple,bangkok
user20,"Four Points by Sheraton Bangkok, Sukhumvit 15",9,7156,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,friend,bangkok
user20,Le Tada Parkview Hotel,9,1890,0.217391304,0.217391304,0.130434783,0.217391304,0.217391304,business,solo,bangkok
user20,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user20,14 Residence,8,900,0.115384615,0.730769231,0,0,0.153846154,business,family,bangkok
user20,Adamaz House,8,1890,0.21978022,0.21978022,0.186813187,0.153846154,0.21978022,business,family,bangkok
user20,The Yard Hostel,9,1500,0.282608696,0.434782609,0.108695652,0.043478261,0.130434783,business,couple,bangkok
user20,Baan Glang Soi,9,1600,0.241935484,0.322580645,0.080645161,0.14516129,0.209677419,business,family,bangkok
user20,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user20,130 Hotel & Residence Bangkok,9,2400,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,friend,bangkok
user21,Viva Garden Serviced Residence,9,2040,0.162790698,0.465116279,0.046511628,0.069767442,0.255813953,business,couple,bangkok
user21,ThongLor Travellers Hostel and Cafe,9,2300,0.206896552,0.344827586,0.155172414,0.086206897,0.206896552,business,friend,bangkok
user21,"Hotel Solo, Sukhumvit 2, Bangkok",8,4200,0.05,0.5,0.125,0.125,0.2,business,family,bangkok
user21,True Siam Phayathai Hotel,8,2970,0.24691358,0.24691358,0.12345679,0.197530864,0.185185185,business,family,bangkok
user21,Amara Bangkok Hotel,9,3355,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,solo,bangkok
user22,Phachara Suites Sukhumvit,8,7398,0.103896104,0.25974026,0.207792208,0.207792208,0.220779221,business,family,bangkok
user22,Bubble Space,9,400,0.234567901,0.24691358,0.024691358,0.24691358,0.24691358,business,solo,bangkok
user22,Thai Cat Hostel,9,3200,0.222222222,0.24691358,0.037037037,0.24691358,0.24691358,business,couple,bangkok
user22,130 Hotel & Residence Bangkok,9,2400,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,friend,bangkok
user23,Ten Ekamai Suites by Aspira,8,2888,0.162162162,0.540540541,0.108108108,0.162162162,0.027027027,business,family,bangkok
user23,K Maison Boutique Hotel,9,5000,0.186666667,0.266666667,0.146666667,0.133333333,0.266666667,business,friend,bangkok
user23,The Vertical Suite,8,3040,0.15625,0.3125,0.109375,0.3125,0.109375,business,family,bangkok
user23,VM1 Hostel,9,420,0.327868852,0.327868852,0,0.081967213,0.262295082,business,solo,bangkok
user23,Cozy@9Hotel&Kitchen,8,2788,0.081081081,0.540540541,0.081081081,0.189189189,0.108108108,business,friend,bangkok
user23,Bangkok City Hotel,8,1490,0.281690141,0.281690141,0.070422535,0.084507042,0.281690141,business,family,bangkok
user23,Lemontea Hotel,8,1971,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,business,solo,bangkok
user23,Once Again Hostel,9,1800,0.25,0.384615385,0.076923077,0.173076923,0.115384615,business,friend,bangkok
user23,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user24,U Sukhumvit Bangkok,9,7201,0.225352113,0.281690141,0.126760563,0.169014085,0.197183099,business,friend,bangkok
user24,Retro39,8,2378,0.092105263,0.263157895,0.263157895,0.223684211,0.157894737,business,family,bangkok
user24,Sofitel Bangkok Sukhumvit,9,169,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,friend,bangkok
user24,Royal Princess Larn Luang,8,5400,0.322580645,0.322580645,0.080645161,0.193548387,0.080645161,business,family,bangkok
user24,Tower Club At lebua,9,6390,0.207792208,0.25974026,0.090909091,0.25974026,0.181818182,business,couple,bangkok
user24,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user25,First Inn On Nut,9,350,0.234042553,0.425531915,0.021276596,0.170212766,0.14893617,business,solo,bangkok
user25,Urban Hostel Bangkok,9,1160,0.29787234,0.425531915,0.063829787,0.063829787,0.14893617,business,friend,bangkok
user25,Chatrium Hotel Riverside Bangkok,9,6930,0.326530612,0.408163265,0.020408163,0.020408163,0.224489796,business,friend,bangkok
user25,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user25,14 Residence,8,900,0.115384615,0.730769231,0,0,0.153846154,business,family,bangkok
user26,Tara Place,9,3000,0.281690141,0.281690141,0.154929577,0.056338028,0.225352113,business,friend,bangkok
user26,Shanghai Mansion Bangkok,9,5099,0.155844156,0.25974026,0.155844156,0.25974026,0.168831169,business,friend,bangkok
user26,Trica Hostel,9,280,0.177777778,0.444444444,0.044444444,0.111111111,0.222222222,business,solo,bangkok
user26,Wayla Hostel,9,320,0.3125,0.3125,0.171875,0,0.203125,business,solo,bangkok
user26,Cloudy Hostel,9,1200,0.281690141,0.281690141,0.042253521,0.154929577,0.23943662,business,friend,bangkok
user26,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user26,14 Residence,8,900,0.115384615,0.730769231,0,0,0.153846154,business,family,bangkok
user27,Yim Huai Khwang,9,2600,0.207317073,0.243902439,0.243902439,0.06097561,0.243902439,business,friend,bangkok
user27,Centre Point Chidlom,9,2940,0.264150943,0.377358491,0.037735849,0.169811321,0.150943396,business,couple,bangkok
user27,Bangkok Loft Inn,9,2400,0.280701754,0.350877193,0.105263158,0.035087719,0.228070175,business,friend,bangkok
user27,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user27,14 Residence,8,900,0.115384615,0.730769231,0,0,0.153846154,business,family,bangkok
user28,Centara Watergate Pavillion Hotel Bangkok,8.5,2966,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,business,couple,bangkok
user28,The Local Surasak Hostel,9,250,0.243902439,0.487804878,0.073170732,0.073170732,0.12195122,business,solo,bangkok
user28,Somerset Park Suanplu,8,4622,0.307692308,0.384615385,0.057692308,0.038461538,0.211538462,business,family,bangkok
user28,Park 19 Residence,8.5,3880,0.208333333,0.416666667,0.229166667,0.041666667,0.104166667,business,family,bangkok
user28,Oh Bangkok Hostel,9,375,0.27027027,0.27027027,0.175675676,0.027027027,0.256756757,business,solo,bangkok
user28,130 Hotel & Residence Bangkok,9,2400,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,friend,bangkok
user29,Loft Suanplu,8,1360,0.210526316,0.526315789,0.078947368,0,0.184210526,business,solo,bangkok
user29,Sofitel Bangkok Sukhumvit,9,5085,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,solo,bangkok
user29,Furama Silom Hotel,8,2400,0.202380952,0.238095238,0.130952381,0.19047619,0.238095238,business,family,bangkok
user29,Baan Pra Nond Bed & Breakfast,9,1890,0.225,0.5,0.075,0.075,0.125,business,couple,bangkok
user29,Viva Garden Serviced Residence,9,4300,0.162790698,0.465116279,0.046511628,0.069767442,0.255813953,business,friend,bangkok
user29,Pullman Bangkok Hotel G,8.5,7436,0.174418605,0.23255814,0.127906977,0.23255814,0.23255814,business,family,bangkok
user29,Sam Sen Sam Place,8,1800,0.327868852,0.327868852,0.147540984,0.016393443,0.180327869,business,family,bangkok
user3,Decordo Hostel,8.5,650,0.24137931,0.344827586,0.051724138,0.137931034,0.224137931,business,couple,bangkok
user3,Ibrik Resort by the river,9,3200,0.276595745,0.425531915,0.021276596,0.127659574,0.14893617,business,solo,bangkok
user3,Oakwood Residence Sukhumvit Thonglor Bangkok,9,4400,0,0.298507463,0.253731343,0.298507463,0.149253731,business,family,bangkok
user3,Homie Hostel & Cafe,9,1200,0.125,0.277777778,0.194444444,0.125,0.277777778,business,couple,bangkok
user3,Aspira D'Andora Sukhumvit 16,9,1499,0.094339623,0.377358491,0.113207547,0.075471698,0.339622642,business,solo,bangkok
user3,Mon Lodge & Yoga Donmueang,9,1650,0,0.8,0.12,0.04,0.04,business,family,bangkok
user3,130 Hotel & Residence Bangkok,9,2400,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,friend,bangkok
user3,W Bangkok Hotel,9,12476,0.229885057,0.229885057,0.08045977,0.229885057,0.229885057,business,family,bangkok
user3,Honey Place Guesthouse,9,600,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,business,couple,bangkok
user3,"Sheraton Grande Sukhumvit, A Luxury Collection Hotel",9,5988,0.204081633,0.204081633,0.183673469,0.204081633,0.204081633,business,couple,bangkok
user3,Chatrium Hotel Riverside Bangkok,9,6930,0.326530612,0.408163265,0.020408163,0.020408163,0.224489796,business,friend,bangkok
user3,I Rich Residence,9,1799,0,0.8,0,0,0.2,business,family,bangkok
user3,Blackfish Guest House,9,950,0.279069767,0.465116279,0.023255814,0.093023256,0.139534884,business,family,bangkok
user3,Nappark Hostel @Khao San,9,499,0.212765957,0.212765957,0.20212766,0.159574468,0.212765957,business,solo,bangkok
user3,Baan Nampetch Hostel,9,730,0.23255814,0.23255814,0.209302326,0.093023256,0.23255814,business,couple,bangkok
user3,Grande Centre Point Sukhumvit 55 Thong Lo,9,4161,0.028169014,0.281690141,0.267605634,0.281690141,0.14084507,business,couple,bangkok
user30,Casa Nithra,9,4000,0.307692308,0.307692308,0.184615385,0,0.2,business,friend,bangkok
user30,Novotel Bangkok Sukhumvit 20,9,6203,0.133333333,0.266666667,0.213333333,0.12,0.266666667,business,friend,bangkok
user30,2W Bed & Breakfast Bangkok,9,1600,0.294117647,0.294117647,0.132352941,0.117647059,0.161764706,business,friend,bangkok
user30,Oneday Hostel Sukhumvit 26,9,1980,0.083333333,0.333333333,0.266666667,0.2,0.116666667,business,friend,bangkok
user30,128 Bangkok,8,2000,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,business,solo,bangkok
user30,130 Hotel & Residence Bangkok,9,1200,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,business,couple,bangkok
user30,14 Residence,8,900,0.115384615,0.730769231,0,0,0.153846154,business,family,bangkok
user31,BB Boutique Mansion,8,1215,0.173913043,0.289855072,0.173913043,0.072463768,0.289855072,business,family,bangkok
